utility_id,utility_name,plant_code,plant_name,state,county,generator_id,status,technology,prime_mover,sector_name,sector,nameplate_capacity_mw,summer_capacity_mw,winter_capacity_mw,operating_month,operating_year,number_of_turbines,predominant_turbine_manufacturer,predominant_turbine_model_number,design_wind_speed_mph,wind_quality_class,turbine_hub_height_feet,energy_type,year
59050,Algonquin Power Co,57981,Senate Wind LLC,TX,Jack,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,12,2012,75,Gamesa,G90-2.0,18.1,2,328.1,wind,2016
57355,Stephens Ranch Wind Energy LLC,57983,Stephens Ranch Wind Energy LLC,TX,Borden,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,211,211,211,12,2014,118,GE,1.79-100,17.9,2,262.5,wind,2016
57355,Stephens Ranch Wind Energy LLC,57983,Stephens Ranch Wind Energy LLC,TX,Borden,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,165,165,165,4,2015,92,GE,1.79-100,17.9,2,262.5,wind,2016
4254,Consumers Energy Co,57984,Lake Winds Energy Park,MI,Mason,LWEP,OP,Onshore Wind Turbine,WT,Electric Utility,1,100.8,22,24.6,11,2012,56,Vestas,V100-1.8,16.7,3,311,wind,2016
57363,Canadian Hills Wind LLC,57987,Canadian Hills Wind,OK,Canadian,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,298.5,298.5,298.5,12,2012,135,REpower,MM92,19,3,273,wind,2016
58672,Everpower Wind Holdings Inc,57991,Highland North Wind Farm,PA,Cambria,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,75,75,75,3,2012,30,Nordex,N100/2500,18.5,2,328.1,wind,2016
57370,NaturEner Rim Rock Energy LLC,57995,NaturEner Rim Rock Energy,MT,Toole,RR,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,189,184.6,184.6,12,2012,126,Acciona,AW77/1500,18,2,262,wind,2016
57372,Auwahi Wind Energy LLC,57996,Auwahi Wind Energy,HI,Maui,AWET,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,24,24,24,12,2012,8,Siemens,SWT-3.0-101,24.6,1,261,wind,2016
58672,Everpower Wind Holdings Inc,57998,Twin Ridges Wind Farm,PA,Somerset,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,139.4,139.4,139.4,12,2012,68,Senvion,MM92,19,2,328.1,wind,2016
58672,Everpower Wind Holdings Inc,57999,Patton Wind Farm,PA,Cambria,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,12,2012,15,Gamesa,G97-2.0,16.8,3,295.3,wind,2016
56215,E ON Climate Renewables N America LLC,58000,"Anacacho Wind Farm, LLC",TX,Kinney,ANA,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.8,99.8,99.8,12,2012,55,Vestas,V100-1.8,17,3,262.4,wind,2016
57378,Granite Reliable Power,58004,Granite Reliable Power,NH,Coos,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99,99,99,2,2012,33,Vestas,V90-3.0,19.5,2,266.7,wind,2016
49893,Invenergy Services LLC,58008,California Ridge Wind Energy LLC,IL,Vermilion,CR,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,217,200,200,12,2012,134,GE,1.6-100,18.1,3,263,wind,2016
57395,"Shooting Star Power Partners, LLC",58018,Shooting Star,KS,Kiowa,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,104,104,104,9,2012,65,GE,1.6-82.5,20.4,2,262.5,wind,2016
57396,"High Mesa Energy, LLC",58019,High Mesa,ID,Elmore,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,40,40,40,12,2012,19,Suzlon,S97-2100,14.7,3,295.3,wind,2016
57397,"Beebe Renewable Energy, LLC",58020,Beebe Renewable Energy LLC,MI,Gratiot,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,81.6,81.6,81.6,12,2012,34,Nordex,N117/2400,14.9,3,298.6,wind,2016
57398,"Whitetail Wind Energy, LLC",58021,Whitetail,TX,Webb,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,92,92,92,12,2012,57,GE,1.6-82.5,17.5,2,262.5,wind,2016
57401,Mt Wachusett Community College,58025,Mt Wachusett Community College,MA,Worcester,WTG1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,3,2011,1,Vestas,V82-1.65,19,2,262,wind,2016
57401,Mt Wachusett Community College,58025,Mt Wachusett Community College,MA,Worcester,WTG2,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,3,2011,1,Vestas,V82-1.65,19,2,262,wind,2016
57402,Spruce Mountain Wind LLC,58026,Spruce Mountain WInd,ME,Oxford,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,20,20,20,12,2011,10,Gamesa,G90-2.0,19,2,256,wind,2016
57406,Deepwater Wind Block Island LLC,58035,Block Island Wind Farm,RI,Washington,BIWF,OP,Offshore Wind Turbine,WS,IPP Non-CHP,2,30,29.3,29.3,12,2016,5,Alstom,Haliade 150,21.1,1,347.7,wind,2016
57409,Buffalo Center Wind LLC,58038,Buffalo Center Wind LLC,IA,Mitchell,BCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,11,2011,1,Goldwind,GW 82/1500,16,3,278,wind,2016
57412,Chisholm View Wind Project,58041,Chisholm View Wind Project,OK,Garfield,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,235.2,235.2,235.2,12,2012,140,GE,1.68-82.5,24,2,328,wind,2016
57412,Chisholm View Wind Project,58041,Chisholm View Wind Project,OK,Garfield,2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,64.8,64.8,64.8,12,2016,27,GE,1.68-82.5,24,2,328,wind,2016
57416,"Acciona Energy USA Global, LLC",58044,"Anchor Wind, LLC",IA,Cedar,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6,5.9,5.9,10,2012,2,Acciona,AW116/3000,31.3,2,328,wind,2016
57417,Zephyr Wind LLC,58045,Community Wind South,MN,Nobles,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,12,2012,15,REpower,MM92,20,2,328,wind,2016
57421,BayWa r.e Wind LLC,58048,BayWa r.e Mozart LLC,TX,Kent,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,30,30,30,12,2012,12,Nordex,N100/2500,19,2,262.4,wind,2016
57443,MWRA Charlestown,58065,Charlestown Wind Turbine,MA,Suffolk,CWT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,10,2011,1,Sinovel,SL1500/82,9.5,3,230,wind,2016
56769,Consolidated Edison Development Inc.,58071,Windwalkers LLC,IA,Worth,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,9,2011,1,GE,1.6-82.5,17,2,265,wind,2016
57451,Rocky Ridge Wind Project LLC,58078,Rocky Ridge Wind Project,OK,Kiowa,GE 1.,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,148.8,148.8,148.8,6,2012,93,GE,1.62-100,24,2,328,wind,2016
57460,NextEra Wolf Ridge LLC,58080,Wolf Ridge Wind,TX,Cooke,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,112.5,112.5,112.5,8,2008,75,GE,1.5 XLE,16.8,3,262.5,wind,2016
57469,Stony Creek Wind Farm NY,58088,Stony Creek Wind Farm NY,NY,Wyoming,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,94.4,94.4,94.4,11,2013,58,GE,1.6-100,15.9,3,262.5,wind,2016
56769,Consolidated Edison Development Inc.,58089,Roeder Family Wind Farm LLC,IA,Worth,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,9,2011,1,GE,1.6 82.5,17,1,265,wind,2016
57476,Foundation CA Fund VI Manager LLC,58101,Foundation Cemex River Plant,CA,San Bernardino,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,1,GE,1.6 XLE,12,4,262.4,wind,2016
57476,Foundation CA Fund VI Manager LLC,58101,Foundation Cemex River Plant,CA,San Bernardino,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,1,GE,1.6 XLE,12,4,262.4,wind,2016
57476,Foundation CA Fund VI Manager LLC,58102,Foundation Cemex BMQ,CA,San Bernardino,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,1,GE,1.5 SLE,13.4,4,213,wind,2016
57476,Foundation CA Fund VI Manager LLC,58102,Foundation Cemex BMQ,CA,San Bernardino,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.5,1.5,1.5,12,2012,1,GE,1.5 SLE,13.4,4,213,wind,2016
57480,Heritage Garden Wind Farm I LLC,58103,Heritage Garden Wind Farm I LLC,MI,Delta,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,28,28,28,9,2012,14,Gamesa,G97-2.0,16.2,2,288,wind,2016
57476,Foundation CA Fund VI Manager LLC,58104,Foundation Superior Farms,CA,Solano,WTG1,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1,1,1,12,2012,1,Mitsubishi,MWT-1000A,13.9,4,180,wind,2016
57476,Foundation CA Fund VI Manager LLC,58105,Foundation Wal-Mart Red Bluff,CA,Tehama,WTG1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1,1,1,9,2012,1,GE,1.5 SLE,21,4,213,wind,2016
57075,Ridgeline Energy LLC,58106,Meadow Creek Project Company,ID,Bonneville,MCPC,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,119.7,115.8,115.8,12,2012,57,Suzlon,S97-2100,17.9,3,295.3,wind,2016
59870,"Bishop Hill Energy II, LLC",58111,Bishop Hill II Wind Farm,IL,Henry,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,81,81,81,10,2012,50,GE,1.6-100,16.8,3,328,wind,2016
57484,"Foundation CA Fund V Manager, LLC",58112,Foundation Cemex Madison,CA,Yolo,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1,1,1,8,2012,1,GE,1.5 SLE,21,4,213,wind,2016
57484,"Foundation CA Fund V Manager, LLC",58113,Foundation RRM,CA,Riverside,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1,1,1,12,2012,1,GE,1.5 SLE,21,1,213,wind,2016
57484,"Foundation CA Fund V Manager, LLC",58113,Foundation RRM,CA,Riverside,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1,1,1,12,2012,1,GE,1.5 SLE,21,1,213,wind,2016
57484,"Foundation CA Fund V Manager, LLC",58114,Foundation NWNA,CA,Riverside,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,1,GE,1.6 XLE,20.4,1,262.4,wind,2016
57484,"Foundation CA Fund V Manager, LLC",58114,Foundation NWNA,CA,Riverside,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,12,2012,1,GE,1.6 XLE,20.4,1,262.4,wind,2016
5109,DTE Electric Company,58121,Echo Wind Park,MI,Huron,GEN1,OP,Onshore Wind Turbine,WT,Electric Utility,1,49.6,49.6,49.6,1,2014,31,GE,1.6-100,17,3,328,wind,2016
5109,DTE Electric Company,58121,Echo Wind Park,MI,Huron,GEN2,OP,Onshore Wind Turbine,WT,Electric Utility,1,62.4,62.4,62.4,12,2014,39,GE,1.6-100,17,3,328,wind,2016
5109,DTE Electric Company,58121,Echo Wind Park,MI,Huron,GEN3,OP,Onshore Wind Turbine,WT,Electric Utility,1,50,50,50,12,2016,30,GE,1.6-100,17,3,328,wind,2016
57503,Limon,58126,Limon Wind I,CO,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,11,2012,125,GE,1.6 SLE,17,3,262.4,wind,2016
57503,Limon,58127,Limon Wind II,CO,Lincoln,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,11,2012,125,GE,1.6 SLE,14.7,3,262.4,wind,2016
58090,NextEra Energy Resources Ensign Wind,58137,Ensign Wind LLC,KS,Gray,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.9,98.9,98.9,11,2012,43,Siemens,SWT-2.3-108,19,2,262.4,wind,2016
15399,Avangrid Renewables LLC,58141,Groton Wind LLC,NH,Grafton,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,48,48,48,12,2012,24,Gamesa,G78-2.0,15.5,1,255,wind,2016
58121,North Sky River Energy LLC,58154,North Sky River Energy LLC,CA,Kern,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,162,162,162,12,2012,100,GE,1.6 XLE,16.8,2,286,wind,2016
58132,Perrin Ranch Wind LLC,58155,Perrin Ranch Wind LLC,AZ,Coconino,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,99.2,99.2,99.2,1,2012,62,GE,1.6 XLE,16.8,3,262.5,wind,2016
58134,Cirrus Wind 1 LLC,58162,Cirrus Wind 1 LLC,TX,Lynn,CW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,61.2,61.2,61.2,12,2012,17,CCWE,CCWE-3600/115.D,14,2,279,wind,2016
56925,"FPLE Wind, LLC",58203,"Minco Wind III, LLC",OK,Caddo,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.8,100.8,100.8,12,2012,63,GE,1.7-100,18,3,265,wind,2016
58180,"Blackwell Wind, LLC",58209,"NextEra-Blackwell Wind, LLC",OK,Kay,WT,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,59.8,59.8,59.8,12,2012,26,Siemens,SWT-2.3-108,19,2,262.4,wind,2016
13902,NorthWestern Energy,58218,Spion Kop Wind Farm,MT,Judith Basin,SKW25,OP,Onshore Wind Turbine,WT,Electric Utility,1,40,40,40,12,2012,25,GE,1.6-82.5,19,2,262,wind,2016
58187,Haviland Plastic Products Co,58220,Haviland Plastic Products,OH,Paulding,WTGA,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,5,2013,1,Goldwind,GW 87/1500,13,3,263,wind,2016
58187,Haviland Plastic Products Co,58220,Haviland Plastic Products,OH,Paulding,WTGB,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,5,2013,1,Goldwind,GW 87/1500,13,3,263,wind,2016
58187,Haviland Plastic Products Co,58220,Haviland Plastic Products,OH,Paulding,WTGC,OP,Onshore Wind Turbine,WT,Industrial Non-CHP,6,1.5,1.5,1.5,6,2013,1,Goldwind,GW 87/1500,13,3,263,wind,2016
57421,BayWa r.e Wind LLC,58233,Wagner Wind LLC,CA,Riverside,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,6,6,6,12,2012,2,Vestas,V90-3.0,22.3,1,262.4,wind,2016
58212,"Georgia Mountain Community Wind, LLC",58238,Georgia Mountain Community Wind Farm,VT,Chittenden,GMCW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,10,10,10,12,2012,4,Goldwind,GW 100/2500,17.5,2,262.4,wind,2016
56545,Pattern Operators LP,58242,Pattern Panhandle Wind LLC,TX,Carson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,218,218,218,7,2014,118,GE,1.85-87,19,2,262.4,wind,2016
49893,Invenergy Services LLC,58321,Goldthwaite Wind Energy Facility,TX,Mills,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,12,2013,85,GE,1.7-100,16.8,3,263,wind,2016
49893,Invenergy Services LLC,58322,Prairie Breeze,NE,Antelope,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,206.5,206.5,206.5,5,2014,118,GE,1.7-100,19,3,262.5,wind,2016
58298,FPL Energy Stateline II Inc,58324,Vansycle II Wind Energy Center,OR,Umatilla,SIE23,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,98.9,98.9,98.9,12,2009,43,Siemens,SWT-2.3-93,19,2,262.4,wind,2016
58340,Tuscola Bay Wind LLC,58351,Tuscola Bay Wind,MI,Tuscola,GE16,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,120,120,120,12,2012,75,GE,1.6 XLE,16.8,3,262.5,wind,2016
58353,NextEra Energy Majestic Wind,58363,Majestic II Wind,TX,Carson,WND1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,79.6,79.6,79.6,8,2012,51,GE,1.6 XLE,16.8,2,262.5,wind,2016
58360,Blue Summit Wind LLC,58372,Blue Summit Wind LLC,TX,Wilbarger,GEN1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,135.4,135.4,135.4,12,2012,85,GE,1.6 XLE,16.8,2,262.5,wind,2016
2770,Terra-Gen Operating Co LLC,58394,Alta Wind X,CA,Kern,AW10,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,138,138,138,1,2014,48,GE,2.85-103,22.4,2,262,wind,2016
2770,Terra-Gen Operating Co LLC,58395,Alta Wind XI,CA,Kern,AW11,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,90,90,90,1,2014,48,GE,1.7-100,22.4,3,262.4,wind,2016
58388,Pantex (NNSA),58404,Pantex,TX,Carson,1,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,11.5,11.5,11.5,6,2014,5,Siemens,SWT-2.3-101,27,2,262.4,wind,2016
58389,Luther College Wind Energy Project LLC,58407,Luther College Wind Project,IA,Winneshiek,WTG01,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,10,2011,1,GE,1.6 XLE,16,2,262.4,wind,2016
13468,New London Municipal Utilities,58414,NLMU Wind,IA,Henry,NLMU,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.5,1.5,1.5,11,2011,1,VENSYS,VENSYS82,15,3,279,wind,2016
58412,Headwaters Wind Farm LLC,58416,Headwaters Wind Farm LLC,IN,Randolph,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,12,2014,100,Vestas,V110-2.0,16.7,3,311,wind,2016
58420,Harbor Wind Tenant LLC,58424,Harbor Wind LLC,TX,Nueces,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9,9,9,2,2012,6,Guodian United Power,GUP1500-82,16.5,3,262.4,wind,2016
58422,Fire Island Wind LLC,58425,Fire Island Wind,AK,Anchorage,WT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,18,18,18,9,2012,11,GE,1.6 XLE,16.1,2,262.4,wind,2016
58430,Gamesa Wind US LLC,58441,Swauk Wind LLC,WA,Kittitas,SW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,4.3,4.3,4.3,12,2012,5,Gamesa,G58-850,19,3,180,wind,2016
58439,Junction Hilltop Management LLC,58444,Junction Hilltop Wind Farm,IA,Greene,JHW,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8,8,8,3,2012,5,GE,1.62-82.5,17.6,2,262.4,wind,2016
58444,"Cumberland Rose Wind Energy, LLC",58456,Cumberland Rose,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,2,262.5,wind,2016
58445,"Forward Fontanelle Power, LLC",58457,Fontanelle,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,2,262.5,wind,2016
58446,"Greenfield Wind Power, LLC",58458,Greenfield Wind,IA,Adair,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,2,262.5,wind,2016
58447,"Meadow Ridge Wind Energy, LLC",58459,Meadow Ridge,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,7,2012,1,GE,1.62-82.5,17,2,262.5,wind,2016
58448,"Sky Volt, LLC",58460,Sky Volt,IA,Adair,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,8,2012,1,GE,1.62-82.5,17,2,262.5,wind,2016
58449,"Wiota Wind Energy, LLC #1",58461,Wiota,IA,Cass,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,1.6,1.6,1.6,5,2012,1,GE,1.62-82.5,17,2,262.5,wind,2016
57421,BayWa r.e Wind LLC,58464,Broadview Energy Prime LLC,NM,Curry,0001,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,2,2014,6,Vestas,V82,19,1,262.4,wind,2016
57421,BayWa r.e Wind LLC,58465,Broadview Energy Prime 2 LLC,NM,Curry,0002,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,9.9,9.9,9.9,2,2014,6,Vestas,V82,19,1,262.4,wind,2016
58461,Buffalo Dunes Wind Project LLC,58474,Buffalo Dunes Wind Project,KS,Haskell,GE1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,249.8,249.8,249.8,12,2013,135,GE,1.85-82.5,24,2,328,wind,2016
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,EWT1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.9,0.9,0.9,10,2009,1,EWT,DW54-900,15.1,3,240,wind,2016
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,EWT2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.9,0.9,0.9,9,2013,1,Northern Power,Northwind 100,15.1,3,240,wind,2016
58488,Alaska Environmental Power,58511,Delta Wind Farm,AK,Southeast Fairbanks,NW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,0.1,0.1,0.1,9,2008,1,Southwest Windpower,Skystream 3.7,15.1,3,120,wind,2016
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,10,2013,1,SANY,SE11020,16.8,3,262.4,wind,2016
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,10,2013,1,SANY,SE11020,16.8,3,262.4,wind,2016
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG3,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,10,2013,1,SANY,SE11020,16.8,3,262.4,wind,2016
58520,"Huerfano River Wind, LLC",58548,Huerfano River Wind,CO,Huerfano,WTG4,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,2,2,2,10,2013,1,SANY,SE11020,16.8,3,262.4,wind,2016
15248,Portland General Electric Co,58571,Tucannon River Wind Farm,WA,Columbia,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,266.8,266.8,266.8,12,2014,116,Siemens,SWT-2.3-108,22.3,2,262.4,wind,2016
58539,Pheasant Run Wind LLC,58580,Pheasant Run Wind LLC,MI,Huron,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74.8,74.8,74.8,12,2013,44,GE,1.7-100,16.8,3,262.4,wind,2016
58545,Tuscola Wind II LLC,58587,Tuscola Wind II LLC,MI,Tuscola,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,100.3,100.3,100.3,11,2013,59,GE,1.7-100,16.8,3,262.5,wind,2016
58551,Steele Flats Wind Project LLC,58594,Steele Flats Wind Project LLC,NE,Jefferson,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,74.8,74.8,74.8,10,2013,44,GE,1.7-100,16.8,3,262.5,wind,2016
56215,E ON Climate Renewables N America LLC,58596,"Grandview Wind Farm, LLC",TX,Carson,GRVWI,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,211.2,211.2,211.2,12,2014,118,GE,1.7-100,16.3,3,262.4,wind,2016
58565,"Saddleback Ridge Wind, LLC",58608,Saddleback Ridge Wind Farm,ME,Franklin,SRW1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,8.5,8.5,8.5,12,2014,3,GE,2.85-103,19,2,279,wind,2016
58565,"Saddleback Ridge Wind, LLC",58608,Saddleback Ridge Wind Farm,ME,Franklin,SRW2,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,25.7,25.7,25.7,9,2015,9,GE,2.85-103,19,2,279,wind,2016
57365,Consolidated Edison Solutions Inc,58630,RP Wind,OH,Logan,RPOH,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,3.4,3.4,3.4,12,2013,2,Gamesa,G97-2.0,17,2,262,wind,2016
59050,Algonquin Power Co,58657,Odell Wind Farm,MN,Cottonwood,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,200,200,200,7,2016,100,Vestas,V110-2.0,7.5,3,262.5,wind,2016
13781,Northern States Power Co - Minnesota,58658,Courtenay Wind Farm,ND,Stutsman,1,OP,Onshore Wind Turbine,WT,Electric Utility,1,200,195,195,12,2016,100,Vestas,V100-2.0,18,2,262,wind,2016
58604,US Air Force,58661,Cape Cod Air Force Station - 6 SWS,MA,Barnstable,GE-3,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,1,2014,1,GE,1.68-82.5,19,2,262.4,wind,2016
58604,US Air Force,58661,Cape Cod Air Force Station - 6 SWS,MA,Barnstable,GE-4,OP,Onshore Wind Turbine,WT,Commercial Non-CHP,4,1.7,1.7,1.7,1,2014,1,GE,1.68-82.5,19,2,262.4,wind,2016
56990,NJR Clean Energy Ventures Corporation,58666,Alexander Wind Farm LLC,KS,Rush,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,50.7,50.7,50.7,12,2015,21,Siemens,SWT-2.3-108,20.1,2,262.4,wind,2016
49893,Invenergy Services LLC,58677,Gratiot County Wind LLC,MI,Gratiot,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,110.4,110.4,110.4,5,2012,69,GE,1.6 XLE,14.5,2,328,wind,2016
60453,Novatus Energy,58681,Route 66 Wind Plant,TX,Carson,RT661,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150,150,150,8,2015,75,Vestas,V110-2.0,16.7,3,262.4,wind,2016
59380,"Enel Green Power NA, Inc.",58683,"Osage Wind, LLC",OK,Osage,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,150.4,150.4,150.4,6,2015,94,GE,1.7-103,18,3,262.4,wind,2016
60453,Novatus Energy,58686,Hancock Wind Plant,ME,Hancock,HANC1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,51,51,51,12,2016,17,Vestas,V117-3.3,22.4,1,262,wind,2016
60458,South Fork Wind LLC,58691,South Fork Wind Farm,MN,Jackson,STFK1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,13,13,13,12,2016,6,GE,2.0-116,18.1,3,315,wind,2016
58625,"Black Oak Wind, LLC",58692,Black Oak Wind Farm,MN,Stearns,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,78,78,78,12,2016,39,Vestas,V110-2.0,18.1,3,262.4,wind,2016
59359,"BHE Renewables, LLC",58695,Grande Prairie Wind Farm,NE,Holt,1,OP,Onshore Wind Turbine,WT,IPP Non-CHP,2,400,400,400,12,2016,200,Vestas,V100-2.0,15.6,2,312,wind,2016
5109,DTE Electric Company,58719,Brookfield,MI,Huron,WPH2,OP,Onshore Wind Turbine,WT,Electric Utility,1,74.8,74.8,74.8,2,2014,44,GE,1.6-100,17,3,328,wind,2016
